user_id,retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days,bot_label
376879,99,2,6906,1,50,8,5,1,1208,0
815360,54,3,4968,1,49,7,2,1,514,0
777795,43,4,547,1,44,9,3,1,35,1
902240,16,0,4769,1,83,12,2,1,210,0
625692,53,3,5650,1,41,7,3,1,752,1
436728,31,2,9105,1,54,5,2,1,1092,0
845331,13,2,9170,0,83,5,2,1,831,1
736066,82,4,2519,0,46,7,5,1,513,1
434221,29,2,4137,0,77,6,4,1,408,1
571516,76,0,2926,0,64,8,4,1,945,1
600079,0,3,7761,0,48,9,3,1,1077,0
594038,10,4,626,0,53,12,2,1,903,0
925139,26,2,9759,0,54,7,2,1,333,0
157739,62,3,2342,0,57,6,0,0,487,1
296129,26,0,5528,0,66,14,4,1,534,0
764454,16,2,5985,1,57,10,2,1,530,1
436782,97,1,1283,1,48,7,1,1,243,0
867795,100,2,4182,1,72,8,4,1,440,1
557857,79,4,9769,0,67,12,1,1,942,1
879277,41,1,7969,1,72,15,5,1,1241,0
456214,90,0,9590,0,81,12,5,1,258,1
179538,34,5,3861,1,58,9,1,1,987,1
707737,40,0,2416,0,48,7,4,1,545,0
885484,3,0,6582,0,70,9,2,1,829,0
567222,95,4,6706,1,90,14,0,0,711,1
165521,1,3,4020,1,91,14,3,1,4,1
435136,38,0,3957,1,59,6,2,1,473,0
329755,8,3,3039,1,49,8,3,1,622,0
130230,34,3,7684,0,59,14,1,1,609,0
144261,14,1,4570,0,44,9,2,1,459,0
741897,1,1,1734,0,73,8,0,0,324,1
422017,25,0,7585,0,52,11,1,1,792,1
917816,97,1,7236,1,34,9,5,1,236,1
382809,0,4,5898,1,91,10,3,1,286,0
761121,42,1,6292,0,41,15,3,1,585,1
814080,10,3,8853,1,83,11,5,1,386,1
919874,16,0,5644,1,69,12,5,1,651,0
507997,46,2,108,1,87,14,3,1,286,0
566110,60,4,2045,0,44,10,5,1,556,0
462188,45,5,5116,1,90,6,5,1,643,1
688257,46,4,9501,0,58,14,5,1,191,1
241507,15,1,9120,1,57,12,1,1,1061,0
233834,88,2,2898,0,87,8,2,1,198,0
515002,32,3,8363,1,83,7,1,1,623,1
728041,6,2,6660,0,81,16,3,1,373,1
313276,25,4,6179,0,74,14,3,1,753,0
478036,64,2,9119,1,88,6,4,1,522,0
756255,14,3,8940,0,54,12,1,1,693,1
853568,90,0,101,1,68,11,2,1,489,0
622655,31,1,2056,1,89,7,4,1,778,0
259821,23,2,8887,1,86,8,3,1,1201,0
165784,70,4,5828,0,51,7,2,1,698,1
794190,91,1,4025,1,47,8,3,1,692,1
291198,58,0,9972,0,64,7,1,1,213,0
962202,21,4,9940,0,33,11,4,1,131,0
612584,43,4,1,1,37,5,5,1,179,0
744853,34,0,1585,1,71,5,2,1,765,0
301877,82,4,264,0,53,13,2,1,665,0
508282,6,3,3589,1,84,7,3,1,866,0
718148,42,4,248,1,80,8,5,1,184,1
635286,19,4,4263,0,76,11,4,1,797,0
181370,81,4,8614,1,90,11,3,1,499,1
835561,15,3,2433,1,63,13,4,1,631,0
318436,10,1,6771,1,79,8,0,0,263,0
894959,70,3,6182,1,39,12,5,1,515,0
503520,95,5,7848,0,62,12,4,1,834,0
743311,15,0,144,0,70,8,5,1,272,1
281321,77,1,6241,0,69,7,1,1,313,1
435727,0,5,6524,0,70,8,4,1,540,0
869654,88,2,7329,0,70,12,0,0,774,1
833962,45,4,3354,0,41,7,2,1,1099,1
368697,16,1,4760,1,40,12,2,1,983,0
543552,43,2,9816,1,39,8,1,1,104,0
981092,20,2,6605,0,81,10,3,1,415,1
595098,90,5,5013,1,84,10,3,1,488,0
629715,57,5,5348,1,71,16,0,0,41,1
633005,80,3,805,1,60,8,5,1,488,1
522022,3,3,8725,0,42,10,5,1,486,1
937723,88,3,3205,0,81,8,0,0,995,0
378052,54,3,2977,1,37,10,5,1,67,1
825501,89,2,4280,1,40,10,0,0,1127,0
271771,42,0,3556,0,77,10,4,1,86,0
133097,90,5,2696,1,86,14,0,0,417,0
471797,26,4,3151,1,53,14,3,1,900,1
791685,46,3,8886,0,56,4,0,0,516,0
487154,42,5,2617,1,88,12,1,1,636,1
566688,49,4,270,0,45,7,0,0,472,1
713342,90,0,7261,0,39,10,5,1,461,1
254078,73,2,8730,0,41,11,5,1,421,0
130431,77,1,6879,1,56,9,2,1,1023,1
640063,19,2,3709,1,75,13,3,1,630,0
900847,59,4,483,0,44,9,2,1,364,0
251836,7,4,7311,0,60,10,5,1,553,0
445072,79,1,772,0,33,11,0,0,597,1
377183,47,4,795,0,69,6,5,1,982,0
797086,12,4,8344,1,47,11,4,1,319,0
537780,76,5,2668,1,80,8,2,1,381,0
578222,24,5,9591,0,75,10,4,1,1244,1
605346,19,0,8981,1,66,6,4,1,143,0
504508,86,5,8237,0,40,12,2,1,1072,1
138670,37,2,3761,0,52,8,0,0,493,1
573861,67,5,3450,1,68,11,4,1,673,1
744188,95,3,5117,1,61,8,4,1,865,1
721913,69,3,5956,0,40,13,2,1,1177,1
446827,64,3,8220,1,75,8,5,1,32,0
931074,16,1,100,0,84,10,0,0,332,1
290001,14,3,5645,0,47,7,3,1,142,1
396781,7,1,6227,0,74,8,5,1,149,0
862094,5,4,1198,0,66,8,1,1,985,0
297968,26,2,9572,0,80,7,3,1,1171,1
321175,59,3,6224,1,94,7,4,1,640,1
554031,91,1,5288,0,64,8,5,1,75,1
625527,50,5,5374,0,45,9,0,0,769,1
249126,42,5,5986,1,45,6,1,1,346,0
253343,37,0,3268,0,43,9,1,1,461,1
107816,45,1,7901,0,41,12,0,0,730,0
824837,72,0,2438,0,46,13,0,0,239,1
472916,11,4,3453,1,61,7,4,1,1041,0
682777,8,2,6725,1,50,15,1,1,390,1
981002,51,5,5279,1,76,10,0,0,476,1
242820,80,0,8990,1,47,6,5,1,126,0
912995,55,0,7137,0,47,5,4,1,1035,1
484262,29,4,6359,0,55,12,4,1,82,1
301763,42,2,7494,1,49,8,1,1,908,0
499001,59,5,665,1,57,9,5,1,157,0
370758,53,5,6868,1,62,6,2,1,439,1
155516,71,4,1730,0,47,12,2,1,515,0
566613,81,5,1723,1,73,14,5,1,20,1
729835,30,0,2045,0,80,16,3,1,125,0
393938,78,2,5269,0,70,8,5,1,417,0
815713,16,3,3897,0,79,11,2,1,955,1
298297,76,5,4908,0,61,11,1,1,1208,1
314654,32,0,8175,0,55,7,0,0,1087,0
145051,7,4,4177,0,89,5,2,1,634,1
638116,67,4,6222,0,78,14,3,1,989,0
907135,53,1,655,1,59,13,3,1,968,1
446932,3,4,4639,1,81,13,1,1,757,0
489300,81,0,2510,0,73,8,3,1,197,0
333170,27,5,7378,0,86,8,5,1,539,1
155643,27,1,3268,0,82,9,5,1,242,0
934225,93,0,5172,0,72,13,3,1,905,0
698086,7,1,9575,1,78,6,1,1,433,0
492051,77,2,6354,1,43,6,3,1,989,0
415899,32,2,5546,1,79,6,1,1,54,0
721025,46,2,2673,1,41,10,3,1,284,1
118791,34,4,2239,1,40,7,1,1,1209,0
556338,85,4,6730,1,90,8,5,1,1103,0
660950,3,2,8471,1,54,15,0,0,599,1
380245,29,0,5603,0,51,8,2,1,245,1
563844,86,5,3328,0,81,11,3,1,698,0
942562,71,3,311,0,49,11,1,1,654,0
466681,96,2,3870,1,48,6,2,1,1171,1
634640,87,2,7070,1,41,5,3,1,368,0
946490,19,5,3628,0,73,6,0,0,638,1
302680,23,0,6856,0,57,6,3,1,221,0
414597,99,5,716,1,67,11,1,1,224,1
242288,82,3,5015,0,61,9,1,1,581,0
988263,55,1,5857,1,59,8,5,1,330,0
520131,47,3,3802,1,76,10,4,1,465,0
946463,60,0,6152,1,45,12,4,1,167,1
638393,90,4,7009,0,34,13,4,1,79,1
351144,32,0,4691,1,71,13,2,1,1083,1
413728,1,4,3284,1,64,8,4,1,1,0
569261,24,5,668,0,48,11,4,1,193,1
102149,23,0,5102,0,71,11,2,1,579,1
832814,6,2,7949,0,56,10,2,1,1,0
919858,52,4,1499,1,30,13,4,1,405,0
895083,56,1,3401,0,44,9,4,1,787,1
943857,43,5,5604,0,35,10,1,1,583,1
515124,20,5,8680,0,86,6,3,1,686,0
883983,58,3,1625,0,89,12,4,1,785,0
964347,79,4,1517,0,44,13,3,1,1071,0
640455,88,2,6911,0,72,14,3,1,672,1
944683,62,1,3256,0,74,8,1,1,551,0
554854,84,0,2652,1,65,15,1,1,368,1
915453,96,4,7951,0,64,10,1,1,978,0
291187,40,2,4459,1,68,12,5,1,302,0
460657,3,0,218,0,34,9,3,1,853,1
256539,28,5,2713,0,43,6,2,1,909,0
366702,56,5,6106,1,41,8,2,1,502,1
900106,58,3,8218,0,48,7,1,1,341,0
315621,85,4,511,0,77,10,4,1,493,0
979558,82,5,1690,1,59,5,5,1,840,0
236645,39,2,1585,0,79,10,2,1,902,0
992069,2,0,3319,0,43,12,5,1,1192,1
540382,70,1,3837,0,81,9,3,1,988,0
821105,25,3,8695,1,64,11,0,0,395,0
189678,34,1,8957,1,79,11,1,1,265,1
857387,93,4,920,1,46,7,2,1,334,1
811997,17,0,1439,0,71,10,5,1,461,0
955687,5,0,7556,1,65,7,1,1,848,1
474033,6,5,720,1,56,8,0,0,297,1
981345,58,4,9952,0,73,5,1,1,369,1
248873,36,0,6347,1,68,8,3,1,947,1
378038,10,5,6246,1,55,7,1,1,261,0
382453,67,4,9499,0,46,10,0,0,59,0
880404,15,1,5486,1,37,12,4,1,71,0
551458,52,2,6406,0,89,8,0,0,121,1
747229,89,2,8777,1,43,13,0,0,375,1
455249,92,0,5330,1,84,10,5,1,192,0
591345,24,5,7145,1,71,14,3,1,616,0
289530,32,5,3659,1,66,16,4,1,276,0
792300,1,4,2767,0,61,16,1,1,740,1
334571,15,4,6885,0,47,10,5,1,573,0
789521,45,4,9960,0,57,13,4,1,231,1
931022,44,0,438,0,53,11,0,0,827,1
685774,87,2,544,1,86,10,1,1,1062,1
222245,82,4,762,1,39,10,5,1,1182,0
687699,67,3,3065,1,80,13,5,1,988,0
471845,66,0,8826,0,36,12,1,1,783,0
981772,40,2,1840,0,72,5,1,1,1130,0
774754,61,4,1230,1,66,6,0,0,263,1
916228,1,1,5452,1,45,10,4,1,526,1
879580,34,0,1576,1,55,7,5,1,461,0
638626,40,5,7715,1,60,10,3,1,798,0
948099,78,5,5876,1,43,9,5,1,912,0
308574,6,2,4226,0,74,11,5,1,683,0
149867,56,3,831,0,33,6,2,1,487,1
836746,3,5,752,1,63,6,1,1,876,1
290026,62,0,2603,0,65,8,2,1,971,1
433346,99,2,4113,0,45,11,5,1,511,1
308804,48,2,1841,0,71,10,4,1,899,0
415338,94,4,875,0,47,7,3,1,43,1
114268,95,0,3291,1,36,8,4,1,231,0
411706,72,0,5653,1,57,12,4,1,287,1
194781,25,5,4481,0,47,12,0,0,750,0
244317,2,4,8074,0,46,15,1,1,415,0
692822,18,3,5892,1,68,11,1,1,645,0
433173,75,3,6444,0,74,7,1,1,1214,1
974078,98,5,7207,1,54,9,1,1,981,1
181662,49,2,4224,0,86,10,3,1,505,0
291846,32,5,8845,0,50,16,2,1,1022,0
466870,71,4,7403,1,55,9,3,1,933,0
730777,24,2,8194,1,49,15,2,1,1166,0
794216,24,5,1101,1,48,7,5,1,907,0
356090,26,3,9393,0,42,6,1,1,18,0
356357,29,1,7577,1,40,7,2,1,908,1
745644,26,3,267,0,64,16,3,1,522,1
655305,36,3,115,0,35,11,3,1,392,1
760993,92,0,8016,0,77,9,3,1,721,0
825046,88,3,3599,1,76,10,5,1,708,0
676857,56,3,4925,0,64,11,3,1,1172,1
264656,62,0,9995,0,39,13,2,1,1201,0
527288,11,4,432,1,39,10,1,1,160,1
119605,60,2,1783,0,53,8,0,0,140,1
524617,75,3,9813,1,43,11,3,1,469,1
988219,95,5,9539,1,65,10,3,1,331,1
217569,74,4,1260,1,89,11,0,0,1053,1
350452,97,1,7058,0,58,5,1,1,133,0
755204,74,4,8255,1,63,5,0,0,858,1
345732,20,5,7804,0,69,11,2,1,758,1
242826,79,2,496,1,56,11,5,1,398,1
881774,100,1,4798,0,74,11,4,1,793,0
277867,41,2,5245,0,75,10,4,1,111,0
677619,68,2,9050,1,43,11,5,1,1087,1
614650,39,3,4644,1,48,15,5,1,1033,0
184402,74,1,1607,1,62,7,5,1,54,1
230778,82,4,2893,0,65,14,3,1,874,1
677662,14,3,7762,0,45,9,4,1,382,1
144229,44,3,5904,1,38,13,5,1,257,0
655156,41,0,3283,0,82,11,3,1,1148,1
886921,85,3,622,0,55,8,5,1,33,0
581133,83,5,9943,0,52,10,3,1,675,0
462959,29,1,6267,1,74,10,2,1,478,0
516603,72,2,1186,0,80,7,5,1,702,1
602938,67,2,4367,0,39,11,5,1,1198,0
647379,61,1,94,0,50,14,1,1,121,1
122896,81,2,6603,1,35,8,3,1,1115,1
576263,80,3,4928,0,83,12,0,0,400,1
381848,40,2,343,1,53,10,4,1,848,0
373581,31,3,3146,0,43,9,4,1,120,0
914955,11,2,1632,0,53,11,1,1,873,0
494457,20,3,5833,0,50,6,5,1,326,1
813666,16,5,494,1,76,12,3,1,648,0
651453,0,4,606,1,32,11,0,0,826,1
890941,20,1,2058,0,49,8,0,0,721,0
368788,4,2,9362,0,72,8,0,0,1037,0
706891,17,4,4229,0,63,8,1,1,77,1
574898,16,4,8026,0,75,8,4,1,890,1
795275,8,1,5756,0,51,6,2,1,332,1
387039,86,1,4672,1,33,6,5,1,914,0
615578,96,3,768,0,61,14,5,1,78,0
142125,4,0,7824,0,34,8,4,1,1015,1
910830,92,4,4384,0,73,10,4,1,112,0
139748,93,5,3320,0,35,10,4,1,85,1
887004,2,4,3154,1,78,12,3,1,471,0
443572,69,3,3462,1,65,9,5,1,173,0
697693,18,2,2166,0,78,7,4,1,770,0
385589,92,5,832,1,40,9,5,1,955,0
612885,7,1,3000,1,74,7,4,1,19,0
207161,43,1,7243,0,46,7,5,1,1141,1
977568,84,4,1891,0,47,15,2,1,112,1
131767,21,5,3669,0,54,14,4,1,101,0
260661,64,0,7443,1,94,12,5,1,507,0
161626,63,4,8963,1,40,5,4,1,47,1
618622,59,1,8075,0,102,14,2,1,284,0
332870,53,0,8548,0,80,7,2,1,1110,0
274142,35,5,2642,0,75,9,4,1,968,1
979128,94,5,8190,0,77,13,0,0,264,1
632601,89,2,7571,1,92,7,0,0,943,1
265589,4,1,9610,0,62,12,4,1,281,0
895134,20,3,6827,1,88,8,3,1,91,0
731749,74,4,6976,0,74,10,4,1,433,1
852189,71,0,7336,0,34,8,0,0,199,0
168660,9,5,6939,0,69,5,0,0,617,0
956034,21,2,6722,0,80,16,3,1,1215,0
878849,46,0,7558,0,79,6,4,1,878,1
860289,14,2,7069,0,84,12,3,1,1066,1
207508,5,4,6942,1,78,9,5,1,991,0
545936,23,2,1514,1,82,6,3,1,1111,0
964218,35,0,2898,0,92,9,3,1,291,1
748651,84,3,856,0,72,11,2,1,266,0
978967,73,0,7010,0,80,11,3,1,459,1
705380,5,0,1695,0,63,12,3,1,968,0
324189,72,0,7816,1,53,11,3,1,82,0
979510,81,4,1722,1,81,18,3,1,892,1
463459,47,0,7069,1,68,11,5,1,311,0
909353,53,1,1457,1,65,8,3,1,1019,1
260656,81,5,6976,0,63,12,2,1,1195,0
345945,5,0,8703,0,58,8,1,1,977,0
548408,67,2,9832,0,42,19,1,1,973,0
238039,47,1,5768,0,47,10,3,1,809,0
268776,80,0,9294,1,69,11,2,1,391,0
467090,21,3,9993,0,51,11,1,1,449,1
203056,43,0,6242,1,40,12,3,1,681,1
599770,0,2,1285,1,47,6,1,1,43,1
359584,62,1,4835,1,59,7,4,1,1126,1
831030,64,0,4555,0,37,9,4,1,260,0
315569,37,0,8448,1,59,9,2,1,294,0
492360,53,0,3798,1,47,10,0,0,413,1
113147,91,1,1408,0,91,8,0,0,73,0
702403,80,1,8144,1,70,6,3,1,544,1
473583,100,3,8802,1,77,7,0,0,173,1
847571,89,5,3568,0,57,11,0,0,782,0
759305,39,5,8824,1,61,6,5,1,756,1
897159,22,0,9162,1,79,8,3,1,1140,0
593783,79,1,5211,1,55,10,3,1,760,0
514520,4,3,7088,0,90,6,1,1,213,1
705602,99,1,1566,1,82,11,2,1,921,0
290858,95,5,9611,0,37,6,1,1,188,1
115416,50,3,2578,0,63,8,2,1,532,0
978639,18,2,5774,1,39,7,5,1,956,0
269914,26,0,888,0,48,10,4,1,923,1
855721,95,2,3727,1,54,9,2,1,566,0
852585,27,5,453,0,80,13,5,1,1065,0
902353,8,4,9206,1,63,11,2,1,812,1
867138,31,5,4848,0,76,14,1,1,1118,0
232676,19,3,5720,0,82,7,3,1,1133,1
505653,36,5,9043,1,58,13,1,1,36,0
856314,43,4,5043,1,82,7,1,1,1010,1
352001,21,2,2316,0,40,5,5,1,105,0
974030,31,1,2911,0,66,8,2,1,636,0
751909,1,0,7630,0,79,7,1,1,876,1
160916,10,1,8273,1,46,12,4,1,74,0
172308,23,5,1153,0,37,15,3,1,1165,0
426752,58,0,9290,0,41,11,4,1,490,1
381708,94,0,3202,0,77,7,5,1,465,1
866575,29,2,6148,0,97,8,2,1,418,0
510778,48,4,9843,1,60,13,5,1,429,0
195676,29,3,7879,1,80,9,3,1,1133,0
300884,52,3,501,1,87,11,4,1,105,0
131105,81,3,3228,0,78,12,2,1,1008,1
204638,12,4,8484,1,73,13,1,1,686,0
989088,48,4,5289,1,87,6,4,1,1244,1
657192,30,3,8847,0,37,6,0,0,348,0
506416,18,5,3340,0,70,14,4,1,245,1
427969,62,2,8432,0,63,10,3,1,703,1
305948,90,1,8130,0,69,9,1,1,451,1
990235,4,2,4539,1,50,7,5,1,474,1
297383,98,5,8277,1,81,9,4,1,487,0
545792,85,2,2889,0,63,8,0,0,992,1
384059,73,0,6736,0,57,6,0,0,1060,1
247697,34,4,7806,1,76,6,0,0,265,0
259097,7,3,4880,1,74,14,5,1,531,1
365218,84,0,8618,0,71,12,2,1,843,0
604180,34,5,8794,0,41,7,3,1,1002,1
148610,73,0,4478,1,61,10,2,1,166,0
662294,9,3,5884,0,86,8,2,1,740,0
513334,60,0,6749,0,58,7,3,1,745,0
225625,85,1,8542,0,75,7,0,0,103,1
853449,27,2,6094,0,83,14,0,0,387,0
499650,13,5,2653,0,93,7,2,1,105,1
998802,98,3,5361,0,52,13,0,0,102,0
385611,81,5,2849,0,58,15,3,1,104,1
929810,64,2,9454,0,37,10,5,1,956,0
640857,34,1,3505,0,76,12,5,1,364,0
326147,93,0,6263,0,50,14,2,1,143,1
792761,6,4,5210,1,50,13,5,1,29,0
181658,44,0,7692,1,47,10,1,1,1008,0
487020,0,4,4466,1,36,14,0,0,798,0
127248,92,5,7853,0,43,12,4,1,536,0
556599,65,0,1263,1,53,12,5,1,374,1
268703,65,2,2126,0,80,8,2,1,257,0
697670,26,1,6750,1,57,6,0,0,1035,0
717327,86,1,5209,1,56,10,5,1,953,1
164568,64,2,8332,1,40,6,4,1,373,1
388916,41,0,6968,1,86,13,2,1,320,1
820782,11,1,7998,0,57,13,4,1,902,1
835524,54,3,5883,0,53,9,4,1,405,0
933580,94,5,5305,1,42,13,3,1,1220,1
918566,82,4,7180,1,78,6,0,0,386,0
103421,28,2,1514,0,58,9,1,1,260,0
418806,87,2,9117,0,70,14,2,1,452,0
507425,22,3,3399,0,70,6,2,1,1068,0
716442,34,2,7384,1,64,12,2,1,789,1
750406,81,5,9147,0,44,14,1,1,206,0
386512,35,4,9893,0,50,6,0,0,278,1
829076,88,4,5858,1,42,11,0,0,1175,0
146538,90,4,9785,1,50,14,2,1,180,0
499980,98,1,1294,1,91,9,2,1,86,0
927738,81,2,8363,1,72,16,4,1,683,0
997939,33,1,3127,0,71,8,3,1,462,1
599202,45,1,5826,0,65,9,0,0,866,1
138006,36,0,7566,0,53,5,0,0,121,0
490780,70,1,3804,1,70,11,5,1,118,1
844797,3,1,7704,1,92,10,2,1,840,1
682338,72,4,1723,0,34,11,3,1,301,1
510534,24,1,7921,1,88,13,1,1,738,0
803561,87,2,5623,1,83,6,1,1,44,1
925707,87,2,191,1,57,5,4,1,1074,0
614395,93,1,5274,0,57,7,4,1,882,1
541201,24,4,373,1,53,8,0,0,279,1
333208,61,5,1107,1,73,6,4,1,1127,0
820881,7,2,5095,0,41,6,0,0,894,1
458453,20,4,7601,1,74,14,2,1,112,1
283978,31,0,5346,0,55,6,0,0,830,1
665807,83,4,6923,1,86,7,1,1,33,1
708994,72,4,6033,1,75,9,0,0,30,1
593595,93,4,9061,1,42,7,1,1,1025,0
728469,66,4,809,0,82,6,5,1,1230,0
717642,1,3,6764,1,88,10,4,1,943,1
280926,10,0,5989,1,65,12,2,1,524,0
388734,19,0,5604,0,65,5,4,1,862,0
433562,80,5,8000,1,49,11,1,1,415,1
314519,98,0,2551,1,41,11,0,0,444,0
237897,28,0,2067,0,45,8,1,1,1216,1
582065,12,2,565,0,87,9,4,1,1016,1
156299,67,5,2363,1,51,9,2,1,322,0
345802,97,0,6284,0,54,9,5,1,921,1
702022,87,5,718,1,67,14,2,1,965,0
932132,59,2,9126,0,72,12,5,1,1150,1
422165,93,3,8734,0,60,10,3,1,29,0
198415,16,4,5706,0,76,11,3,1,491,0
710707,40,1,6262,1,38,9,0,0,910,0
217055,10,1,5487,0,62,15,0,0,526,1
531124,87,0,9202,0,50,10,3,1,1016,1
122349,3,5,2530,0,63,7,5,1,1210,1
921261,79,3,9149,1,58,9,3,1,615,1
808214,93,3,9857,1,39,9,5,1,92,0
372440,3,1,373,1,48,8,5,1,590,1
406797,74,2,4776,0,71,18,3,1,7,1
987500,0,5,6149,1,45,16,4,1,218,1
539882,44,5,1593,1,59,13,3,1,532,0
428309,85,1,263,1,51,7,2,1,621,1
245069,96,3,7549,0,79,8,5,1,125,0
841360,94,0,7732,0,63,10,4,1,1128,1
946064,9,4,5680,1,40,9,1,1,402,1
406034,6,4,926,0,78,6,4,1,74,0
959899,27,4,4244,1,68,6,3,1,613,1
315010,33,3,2971,0,57,6,2,1,110,0
572035,50,5,4831,0,61,12,3,1,790,0
565582,45,5,3700,0,70,7,0,0,1206,1
687150,77,3,3418,0,79,8,4,1,1080,0
544916,95,3,7864,0,54,9,4,1,183,1
757672,8,5,7774,0,64,10,4,1,1240,0
504877,16,4,4905,1,56,10,2,1,610,1
722801,32,0,3737,0,84,5,3,1,18,1
428030,75,1,8236,1,78,14,5,1,512,0
779566,67,4,1738,0,87,6,1,1,1103,0
760806,49,0,2474,1,85,9,2,1,1141,1
247486,28,4,874,0,51,7,1,1,1190,0
952250,8,5,8792,0,88,10,0,0,600,0
793397,69,1,2234,0,87,4,5,1,270,0
854256,19,2,2159,0,64,13,4,1,111,1
812557,66,4,6540,1,46,10,1,1,483,1
295095,91,1,9814,1,58,13,4,1,954,1
563015,4,5,469,1,39,4,3,1,513,0
383765,67,4,1440,0,80,5,3,1,729,0
230918,54,0,8561,0,56,6,2,1,910,1
575715,24,4,8826,0,75,9,5,1,22,1
148184,80,2,8983,1,83,8,3,1,511,1
574989,52,3,8983,1,68,6,1,1,803,0
471067,43,0,5900,1,50,10,5,1,1033,0
299627,78,2,8426,0,51,9,1,1,556,0
703773,50,4,3892,1,73,8,3,1,496,1
391778,26,0,8258,1,62,14,5,1,1112,1
871146,68,1,3710,1,49,5,5,1,574,1
300666,32,0,1353,0,53,12,4,1,1004,1
130484,59,5,9750,1,64,12,5,1,812,0
714929,40,1,787,1,45,7,2,1,930,0
383836,97,3,5665,0,70,10,1,1,395,0
705356,13,2,2447,1,41,13,4,1,253,0
833508,40,2,4878,0,54,12,4,1,47,1
822422,44,5,2174,0,66,8,2,1,143,0
527052,18,4,358,1,63,6,3,1,346,1
464953,83,4,1257,0,44,8,2,1,199,1
347278,48,5,9682,0,73,13,1,1,319,0
747466,32,0,89,1,75,10,3,1,719,1
513176,98,1,6836,0,55,11,2,1,206,0
679161,56,2,2851,1,67,7,2,1,349,0
147536,61,1,6047,1,55,11,0,0,500,1
286773,11,4,1368,0,54,6,0,0,847,1
620980,94,5,9497,1,68,14,4,1,518,0
863218,7,1,3318,1,72,7,1,1,1076,1
891389,3,3,4378,0,74,9,2,1,1240,0
923903,57,1,4517,0,87,15,5,1,66,0
804522,1,0,7486,0,38,7,0,0,281,0
237095,47,4,9119,0,61,9,4,1,714,1
371388,10,4,271,1,88,13,3,1,511,1
979011,44,5,3612,0,68,11,0,0,67,1
582851,93,0,807,1,91,12,5,1,779,1
404886,63,3,9025,1,71,8,0,0,1180,0
874375,55,4,806,1,62,11,3,1,792,1
699206,4,0,2715,1,85,11,2,1,678,0
346194,56,5,2339,1,71,12,4,1,45,0
179526,50,3,5517,0,61,11,4,1,746,1
458862,80,5,5335,0,47,12,1,1,443,1
897137,68,2,5278,0,48,9,1,1,789,1
404067,9,3,7299,0,31,13,0,0,1017,1
299652,73,0,868,0,81,6,4,1,324,1
713300,10,5,9331,0,71,9,4,1,767,0
227453,76,3,4183,0,53,6,2,1,636,0
392219,90,2,1767,0,71,6,4,1,580,0
474465,25,4,3531,1,72,14,0,0,991,1
901538,15,4,2700,0,33,14,5,1,536,0
589345,41,2,8760,1,57,11,1,1,601,1
343000,84,4,8785,0,84,7,4,1,372,0
263137,39,3,4961,0,70,11,0,0,0,0
296642,52,3,8551,0,53,15,4,1,169,1
363853,57,1,4649,0,81,9,0,0,562,0
960063,100,5,9726,0,48,6,5,1,194,1
762801,88,1,4368,0,77,9,4,1,1137,1
712095,10,0,1079,1,84,12,4,1,1143,1
895047,95,2,9643,1,79,14,2,1,561,0
238791,15,3,3076,0,65,9,5,1,1204,0
404595,32,3,3781,0,78,13,0,0,1230,1
680408,31,0,5962,1,88,9,1,1,1170,0
189808,49,3,1580,0,79,15,0,0,598,0
852826,23,0,5290,0,92,13,2,1,545,0
561793,85,1,4093,1,77,11,5,1,197,0
652658,90,1,3051,1,53,10,3,1,260,1
893133,100,0,1033,1,78,13,0,0,155,0
908846,67,0,7871,0,62,12,1,1,556,0
243315,68,1,3666,0,75,7,4,1,519,1
673214,56,0,6821,1,37,11,5,1,1078,1
737392,87,2,4925,0,79,9,2,1,24,1
502607,8,3,1168,0,43,9,3,1,603,1
386575,8,0,8441,1,67,10,4,1,252,1
486935,42,5,3183,1,46,13,3,1,933,1
713148,62,0,5593,1,93,12,1,1,196,0
126340,72,2,6251,1,50,7,4,1,794,0
137303,42,1,9238,1,41,9,5,1,570,1
141286,52,1,9953,1,52,11,3,1,31,0
420153,17,4,1368,1,80,14,0,0,494,0
969575,48,2,9249,1,45,7,1,1,550,0
260196,55,5,935,0,47,8,2,1,1141,1
422360,99,4,3250,0,75,6,3,1,948,0
856661,94,4,2862,0,90,7,1,1,161,1
706737,47,4,5493,1,40,7,2,1,956,1
547759,49,2,4000,1,82,8,0,0,860,1
757379,2,0,9402,0,77,8,5,1,790,1
280846,75,4,6906,0,67,7,2,1,93,1
486632,34,3,3811,0,46,9,1,1,456,1
365966,80,4,5359,0,89,13,1,1,1031,0
865279,73,2,6149,1,55,7,1,1,666,1
598792,36,2,5446,0,75,7,3,1,123,0
207743,64,0,8491,0,59,9,4,1,746,0
297043,39,1,6340,1,48,7,0,0,1143,1
758097,33,5,1177,0,47,6,1,1,367,0
136349,5,0,5727,0,72,14,0,0,1243,1
544370,9,1,7490,1,69,8,2,1,14,1
912913,63,5,9517,1,86,12,4,1,793,1
733963,82,3,9572,1,50,6,4,1,1048,1
410220,7,4,9353,1,54,7,4,1,1200,1
196381,24,0,3568,1,42,16,1,1,132,0
610072,23,4,7884,0,40,7,4,1,1088,0
771103,92,1,9619,0,82,10,0,0,1029,1
247547,45,3,5650,1,43,12,2,1,397,1
664026,9,2,606,0,56,9,1,1,43,0
