user_id,retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days,bot_label,cluster,anomaly_score,is_anomaly
962565,15,5,4999,0,55,18,1,1,527,0,2,3.608888707138476,1
993287,99,0,8586,0,75,15,0,0,151,0,1,3.599584805142339,1
871368,100,1,5504,1,74,17,1,1,1214,0,0,3.7854256982595005,1
260699,6,4,1542,1,88,4,5,1,779,0,0,3.5120109468906007,1
836548,67,0,4715,1,87,17,5,1,708,0,0,3.487806686891203,1
637370,98,0,8120,0,88,6,2,1,1187,0,2,3.5899355306135514,1
707373,97,0,4310,0,59,17,0,0,493,0,1,3.469443926429063,1
216031,95,3,7388,1,98,17,0,0,284,1,1,3.958544450287936,1
903974,42,1,9543,1,41,16,3,1,52,1,0,3.471695352689293,1
954029,11,5,6239,1,102,6,5,1,251,1,0,3.733184609967215,1
101181,27,4,209,0,34,16,0,0,405,0,1,3.6186945767610035,1
563241,100,5,374,0,41,13,2,1,930,1,2,3.411451162795376,1
551907,25,0,9482,0,81,6,0,0,7,1,1,3.486409744935868,1
565919,99,0,5879,1,95,9,4,1,137,0,0,3.3445423159251764,1
690008,43,5,8375,0,26,15,3,1,228,0,2,3.584994523850241,1
788095,96,5,3285,1,46,5,2,1,1171,1,0,3.3608261616122705,1
931020,17,4,1367,0,76,16,4,1,102,0,2,3.346175254552618,1
337717,38,0,7008,1,27,5,4,1,211,0,0,3.440820048467531,1
605086,23,1,8074,0,104,15,0,0,243,0,1,3.7876668537695126,1
802096,57,0,9552,0,57,17,2,1,49,1,2,3.7078115689187303,1
470972,67,0,2965,0,32,15,4,1,132,1,2,3.4372329714537306,1
552402,15,5,9853,0,40,5,3,1,789,1,2,3.343106728296465,1
232463,11,0,9704,1,59,9,1,1,1236,1,0,3.3269806738826424,1
372145,36,0,7468,1,95,6,4,1,1232,0,0,3.45433894291129,1
315561,94,0,712,0,77,6,1,1,1056,0,2,3.451006282299163,1
814098,30,0,526,1,89,5,0,0,213,0,1,3.537609999188353,1
453934,73,5,4888,1,101,7,5,1,158,0,0,3.478776179693461,1
957009,100,2,6365,0,88,6,5,1,1200,1,2,3.3552680658417255,1
659634,75,1,2048,1,102,10,1,1,111,0,0,3.4186445514241184,1
830649,86,5,313,1,80,12,4,1,24,1,0,3.317718650725618,1
234431,72,3,9271,1,42,17,0,0,438,1,1,3.4385064414852757,1
367514,8,0,309,1,40,6,0,0,1202,0,1,3.7458450707597613,1
296541,53,2,9547,1,32,14,0,0,1234,0,1,3.4727059092602452,1
943814,97,5,4262,0,95,8,1,1,216,0,2,3.4202941627825636,1
705820,1,0,9982,0,50,14,4,1,505,1,2,3.322391837910879,1
301015,3,5,9068,1,54,7,1,1,1243,1,0,3.501383623072445,1
790919,57,1,34,0,68,16,4,1,1192,0,2,3.349013669296741,1
968252,6,5,9585,0,55,15,2,1,40,1,2,3.63833508605619,1
569092,10,2,1023,1,97,15,3,1,353,0,0,3.4557127748974383,1
321480,23,4,6086,1,103,18,5,1,144,0,0,4.326414307734155,1
501241,82,0,1866,0,32,5,2,1,198,1,2,3.5275007125825972,1
538915,33,5,7040,1,44,16,1,1,1229,0,0,3.591714502709482,1
180393,23,2,6881,0,100,14,4,1,27,0,2,3.4130467988923217,1
701283,7,0,286,0,37,8,3,1,152,1,2,3.391516203925038,1
757239,81,0,364,1,38,8,1,1,140,1,0,3.4118783011854217,1
708530,95,3,451,1,105,12,2,1,1072,0,0,3.7450307224027446,1
758557,62,0,6204,0,96,16,4,1,43,1,2,3.7456087628813552,1
195842,3,1,9699,0,49,8,5,1,17,0,2,3.360256343098103,1
867331,3,5,9340,0,34,9,5,1,404,0,2,3.4376870108663335,1
432781,90,2,5529,1,80,16,5,1,50,0,0,3.3844348891252496,1
318570,6,4,4768,1,97,16,0,0,869,1,1,3.6537413810626664,1
816073,3,2,2067,0,94,6,0,0,59,1,1,3.525333429308685,1
150539,96,0,835,1,99,10,1,1,955,0,0,3.7231584628446757,1
744099,64,4,3677,0,97,18,1,1,551,1,2,3.8467836910075444,1
507561,78,0,1545,1,92,11,5,1,66,1,0,3.407494242645955,1
858817,81,5,6388,0,39,16,4,1,1203,1,2,3.5985371326018933,1
862178,14,5,1987,0,32,9,5,1,1242,0,2,3.5447412962067473,1
689513,99,4,5121,1,37,15,5,1,124,0,0,3.515805611880989,1
508888,97,1,4046,0,64,16,1,1,1180,0,2,3.422708174964504,1
575033,63,5,9868,1,67,16,5,1,196,1,0,3.5308692391002072,1
457634,71,4,2259,0,72,17,1,1,1224,0,2,3.5602627653185315,1
783352,94,2,53,1,97,7,4,1,1243,1,0,3.7259199928817552,1
715377,5,5,9928,0,77,7,4,1,1149,0,2,3.3988038242013583,1
487754,9,5,9154,0,85,6,4,1,230,1,2,3.352790958071932,1
304517,5,0,8913,1,59,17,2,1,936,1,0,3.689305432929655,1
426586,44,0,684,1,99,13,0,0,657,1,1,3.385944507828388,1
260069,41,0,501,0,74,15,5,1,142,1,2,3.388045637050179,1
330839,99,0,8974,1,72,8,1,1,53,0,0,3.389739257294873,1
126132,22,5,6885,0,65,18,3,1,1085,0,2,3.5971857911074827,1
866268,9,0,9585,1,70,13,5,1,1103,1,0,3.353670473533814,1
686719,3,5,6293,1,96,16,3,1,389,1,0,3.7312908648961076,1
547397,99,5,9016,1,55,16,3,1,1226,1,0,3.7881095732831986,1
421728,100,3,9742,1,73,15,1,1,132,0,0,3.535646449928722,1
883828,4,5,3721,0,99,9,2,1,191,1,2,3.3946444761966683,1
300378,83,1,2423,0,48,17,2,1,89,1,2,3.4984548869381227,1
139851,82,5,9976,0,86,14,0,0,961,1,1,3.499169350413067,1
302089,38,5,1453,1,89,16,0,0,862,1,1,3.5042641612428427,1
449220,7,5,9714,1,71,8,5,1,1179,1,0,3.3728095306040253,1
172132,25,0,1665,0,34,6,4,1,1142,1,2,3.365928873973344,1
382488,0,5,849,0,39,4,2,1,711,1,2,3.6743207228235955,1
546956,23,0,5525,0,100,17,1,1,52,1,2,4.2535518988160685,1
805062,61,0,9331,0,36,15,0,0,974,1,1,3.513442110687179,1
760005,48,0,2874,1,37,16,2,1,222,0,0,3.341623085400349,1
520265,99,5,111,1,48,7,1,1,314,0,0,3.4032347529119593,1
624445,24,0,7350,0,96,12,5,1,1118,1,2,3.393691154153057,1
268839,73,5,1648,1,91,13,0,0,101,0,1,3.3645266394084943,1
697535,100,0,8510,0,37,12,1,1,49,0,2,3.6723618676363663,1
694483,96,5,3934,1,86,12,1,1,16,1,0,3.39022673965531,1
152107,94,5,1960,0,61,5,0,0,46,1,1,3.4225924642009504,1
888330,96,1,1903,0,88,5,5,1,1081,1,2,3.534129109651865,1
161096,96,5,9540,0,59,5,0,0,124,1,1,3.5683194407292005,1
553061,56,0,9158,1,32,7,1,1,247,1,0,3.33889653615341,1
926719,32,5,9759,1,96,8,1,1,13,1,0,3.738975052628012,1
644920,85,1,1141,1,96,7,5,1,129,1,0,3.5034159663337707,1
393915,87,0,9547,0,91,12,2,1,1244,0,2,3.617745318118166,1
117396,99,2,707,0,70,6,5,1,2,0,2,3.376855125590346,1
533088,47,2,8146,1,39,17,0,0,1175,1,1,3.5809301808403005,1
792142,95,3,331,0,69,18,5,1,417,0,2,3.8474707590532513,1
894820,21,3,9776,1,40,5,2,1,1222,1,0,3.396438365270788,1
473858,61,2,514,0,63,18,2,1,78,0,2,3.6230918866960207,1
550800,89,5,157,1,84,12,4,1,1150,0,0,3.379139915929193,1
651753,99,5,8493,1,86,8,1,1,967,0,0,3.3321952810892106,1
674017,59,3,3211,1,32,17,5,1,1031,1,0,3.5571213312053866,1
627742,4,5,9318,0,38,9,1,1,1238,1,2,3.6602879892381948,1
506040,15,5,9712,0,83,7,1,1,1172,0,2,3.5123811736680057,1
943949,95,1,1478,1,38,12,1,1,14,1,0,3.4115796563774223,1
318941,5,5,9511,0,86,17,0,0,1004,1,1,4.1443667191141875,1
439814,74,0,9744,0,87,8,0,0,1141,0,1,3.333474776735127,1
283685,2,4,5230,0,51,18,5,1,858,0,2,3.684230975070275,1
392868,88,5,8457,0,57,16,0,0,70,1,1,3.6420688289714582,1
302338,53,3,8623,1,40,17,5,1,729,0,0,3.3212000221478215,1
502267,72,2,8992,0,78,17,2,1,139,0,2,3.4124522998186877,1
331364,99,3,2441,0,69,16,2,1,1196,1,2,3.3445291021394845,1
129667,6,3,9484,0,90,11,1,1,1209,1,2,3.416371683913603,1
672543,92,0,8187,1,39,14,3,1,118,0,0,3.3939951260175953,1
777852,15,3,7256,0,70,18,2,1,937,1,2,3.3516769469999876,1
943580,11,0,2349,1,82,16,4,1,602,1,0,3.3182128676439406,1
693358,84,5,1201,1,41,12,5,1,38,1,0,3.379348113098065,1
777342,78,0,7966,0,103,5,5,1,1022,1,2,3.9298992414686977,1
781970,94,5,9474,1,70,12,1,1,1206,0,0,3.4005658703519677,1
943143,46,2,2310,1,85,18,0,0,641,1,1,3.416054971749468,1
611587,13,1,6220,0,51,16,5,1,17,1,2,3.425275983664796,1
323263,24,0,1416,0,75,16,4,1,209,1,2,3.3463549489158155,1
389370,75,5,383,1,96,14,1,1,282,1,0,3.7173391746222357,1
536716,58,5,1566,0,83,16,2,1,160,0,2,3.4103730857793773,1
818892,66,1,744,0,29,12,1,1,43,0,2,3.4582471524025604,1
512178,92,1,1847,1,28,12,0,0,1013,0,1,3.349606423801855,1
602825,68,1,9602,1,48,15,5,1,45,1,0,3.402637450910004,1
781400,89,0,4041,0,95,6,0,0,995,1,1,3.396611760345185,1
768212,5,5,5225,1,101,6,2,1,613,1,0,3.463209908906072,1
420088,95,2,5322,1,41,16,0,0,159,0,1,3.37646831664183,1
349400,3,0,9711,1,87,9,2,1,222,1,0,3.368190947981851,1
841223,1,2,1918,0,88,14,5,1,1191,1,2,3.506791225868238,1
533104,18,2,9369,0,41,5,1,1,128,0,2,3.353703799438387,1
587222,83,0,8466,0,86,6,1,1,202,0,2,3.366588002351941,1
545301,26,5,8133,0,91,5,0,0,363,0,1,3.335450316173137,1
334426,79,4,8509,1,52,18,5,1,767,1,0,3.601946794879218,1
432978,90,4,6564,0,72,18,0,0,692,1,1,3.484849160391844,1
373429,38,3,8281,0,91,16,2,1,1182,1,2,3.421953938371434,1
922475,71,1,5685,1,84,17,1,1,134,0,0,3.5064780476791624,1
763304,9,0,123,0,41,7,5,1,665,1,2,3.31830286047899,1
629127,6,0,1956,0,56,4,5,1,462,0,2,3.346395112929739,1
332062,34,5,7,1,38,10,0,0,1245,1,1,3.4150813114993146,1
138097,6,0,7336,1,74,16,4,1,124,1,0,3.5103677003963316,1
612584,43,4,1,1,37,5,5,1,179,0,0,3.4306689880165027,1
242820,80,0,8990,1,47,6,5,1,126,0,0,3.3167093908743426,1
566613,81,5,1723,1,73,14,5,1,20,1,0,3.3302844301483017,1
729835,30,0,2045,0,80,16,3,1,125,0,2,3.342532025530606,1
992069,2,0,3319,0,43,12,5,1,1192,1,2,3.3178701980824536,1
264656,62,0,9995,0,39,13,2,1,1201,0,2,3.3872750682556756,1
651453,0,4,606,1,32,11,0,0,826,1,1,3.3222785427635575,1
618622,59,1,8075,0,102,14,2,1,284,0,2,3.318796878107755,1
979510,81,4,1722,1,81,18,3,1,892,1,0,3.574980807708444,1
548408,67,2,9832,0,42,19,1,1,973,0,2,4.11907962297467,1
599770,0,2,1285,1,47,6,1,1,43,1,0,3.3513809690132685,1
290858,95,5,9611,0,37,6,1,1,188,1,2,3.745018339605281,1
172308,23,5,1153,0,37,15,3,1,1165,0,2,3.5446435745721203,1
499650,13,5,2653,0,93,7,2,1,105,1,2,3.333756527472144,1
750406,81,5,9147,0,44,14,1,1,206,0,2,3.3735082530864,1
406797,74,2,4776,0,71,18,3,1,7,1,2,3.435107086133585,1
987500,0,5,6149,1,45,16,4,1,218,1,0,3.521960786418509,1
563015,4,5,469,1,39,4,3,1,513,0,0,3.6235339010067196,1
582851,93,0,807,1,91,12,5,1,779,1,0,3.395733885827647,1
960063,100,5,9726,0,48,6,5,1,194,1,2,3.614190879377553,1
893133,100,0,1033,1,78,13,0,0,155,0,1,3.4194075246041145,1
196381,24,0,3568,1,42,16,1,1,132,0,0,3.5306642971886113,1
263616,87,0,3164,0,85,16,4,1,1117,0,2,3.5659185983019936,1
481527,54,1,7749,1,56,19,2,1,785,0,0,3.505463484561211,1
270108,5,5,9550,1,72,6,0,0,1022,1,1,3.3538011230417077,1
429436,98,0,34,1,83,6,2,1,265,1,0,3.5198899854454617,1
428848,24,0,9738,0,35,6,1,1,1036,1,2,3.578133152668733,1
327317,77,5,8226,0,36,9,1,1,9,1,2,3.3482503847789578,1
250737,49,5,713,1,31,7,1,1,1136,0,0,3.5074705464895706,1
115101,8,1,32,1,85,14,5,1,688,1,0,3.335549345703339,1
516571,43,5,8354,1,35,14,0,0,100,1,1,3.410191274456228,1
494360,91,0,9311,0,63,6,5,1,1119,0,2,3.3668119924380973,1
602708,84,5,199,1,37,14,2,1,963,1,0,3.4498203358481567,1
506469,91,4,286,1,90,11,0,0,85,0,1,3.391638158236106,1
650817,3,1,2548,1,96,14,1,1,664,0,0,3.417469980930834,1
963529,17,5,23,1,55,14,1,1,1149,1,0,3.4820442311942377,1
299946,82,1,8446,0,33,14,5,1,272,1,2,3.323779555046148,1
852053,18,0,3198,1,36,17,5,1,285,1,0,3.824156234383194,1
217519,7,1,1045,1,28,6,3,1,123,1,0,3.5849632807307876,1
116649,15,0,1296,1,59,16,4,1,214,1,0,3.3750423240945966,1
879250,46,3,9246,0,49,19,1,1,983,0,2,3.8935235406739492,1
106831,94,1,9633,0,50,6,2,1,1242,1,2,3.3472537743347353,1
206387,96,3,9813,0,36,6,5,1,952,1,2,3.4478106636566777,1
794276,82,3,534,1,39,17,2,1,1224,1,0,3.8544370165700985,1
641518,84,0,4552,1,103,11,1,1,666,1,0,3.338111900465595,1
750028,11,2,1942,1,113,8,5,1,1057,1,0,3.9473495029139216,1
428618,87,5,9629,1,70,6,2,1,1233,1,0,3.379802962421677,1
548878,8,4,1266,0,66,17,2,1,752,0,2,3.321931520433776,1
936938,64,2,8332,0,50,18,2,1,1147,1,2,3.5373496812319916,1
808303,36,0,6342,0,43,18,0,0,176,1,1,3.80752332912673,1
521016,52,5,980,0,105,17,0,0,681,0,1,4.2086606383585945,1
343260,69,5,8805,0,77,17,5,1,1098,1,2,3.7686953927252453,1
812425,71,5,9510,1,102,11,3,1,273,1,0,3.453603104067358,1
693879,49,0,6288,0,65,17,0,0,95,0,1,3.4080248064315963,1
357667,0,1,107,0,91,13,0,0,894,0,1,3.505925113990331,1
807143,2,0,9843,1,89,12,3,1,410,1,0,3.351687099513358,1
596210,95,5,9597,1,47,11,5,1,159,1,0,3.331417001220864,1
457351,0,5,819,0,32,6,0,0,881,0,1,3.722071247998786,1
296848,6,4,6923,0,33,15,0,0,1157,0,1,3.627472807390643,1
775230,77,4,9734,1,82,15,1,1,23,1,0,3.6043459523060215,1
359672,34,3,90,1,47,16,5,1,1190,0,0,3.529778491319938,1
422680,7,0,2421,1,37,6,1,1,320,1,0,3.366715841397501,1
846676,100,1,9937,0,44,3,1,1,9,0,2,4.198704751502907,1
596685,97,1,378,1,43,10,5,1,1171,0,0,3.319216811619732,1
116196,21,0,281,1,102,4,5,1,9,1,0,4.445298926939925,1
583822,67,0,2072,0,97,15,1,1,391,1,2,3.5802806762049415,1
125136,34,3,360,0,74,16,1,1,1142,1,2,3.3675777212307016,1
847370,1,0,3391,1,33,7,5,1,441,0,0,3.326618542105286,1
777592,90,2,8202,0,91,6,1,1,1243,0,2,3.4896644115363866,1
523272,29,5,9570,1,51,15,5,1,190,0,0,3.4038588569693706,1
726932,34,0,1002,0,95,9,1,1,1089,0,2,3.3664182616761544,1
602480,77,0,7912,0,42,6,5,1,1231,0,2,3.391877327004433,1
695520,95,4,9669,1,34,7,0,0,890,1,1,3.3586757858719403,1
818505,32,0,8076,1,52,17,1,1,306,0,0,3.507380999967056,1
563042,26,1,9613,0,32,13,5,1,50,1,2,3.545404611629246,1
547187,95,0,1049,0,45,15,4,1,820,1,2,3.3718277655771445,1
417089,13,5,8346,1,67,17,2,1,1235,1,0,3.7970242874396027,1
838447,90,0,4558,1,101,11,0,0,391,1,1,3.3152774645424716,1
908088,81,0,6857,1,95,14,2,1,1001,1,0,3.3321906236939136,1
499278,83,0,5863,0,39,19,2,1,409,0,2,4.018199252153765,1
889959,96,0,9953,1,43,7,0,0,942,0,1,3.423929815307124,1
609334,63,5,185,0,90,6,5,1,443,1,2,3.3489728085547004,1
478164,73,3,8533,0,56,18,1,1,1103,1,2,3.650742930604834,1
659976,83,0,9654,1,96,5,2,1,428,0,0,3.6807995428746922,1
995519,3,5,8299,0,55,16,4,1,485,0,2,3.3459038713886096,1
429069,55,0,954,1,95,9,1,1,1103,0,0,3.358904677453693,1
603124,7,4,1589,0,61,16,5,1,105,1,2,3.500410801582121,1
659605,40,5,190,1,95,8,4,1,1161,0,0,3.4388570076522424,1
434279,5,5,1588,0,42,15,1,1,749,0,2,3.4756318265756194,1
511597,9,5,7134,1,37,8,5,1,1197,0,0,3.366361653367468,1
797688,90,4,1592,1,94,7,4,1,62,1,0,3.363843781433595,1
641752,93,4,956,1,99,7,0,0,520,0,1,3.4152243545031884,1
593427,7,0,9168,1,44,7,5,1,1024,1,0,3.3567059407406954,1
961523,2,0,9282,1,48,5,1,1,1099,1,0,3.706761530204612,1
493335,5,1,8277,1,66,19,1,1,742,1,0,3.983996110422513,1
231213,81,5,5309,0,36,14,5,1,1130,0,2,3.3594337003520365,1
253477,5,5,9030,1,67,14,2,1,1207,1,0,3.400821826805183,1
885310,95,5,403,1,79,11,5,1,147,1,0,3.3540137602779985,1
740511,67,5,1852,1,49,17,0,0,731,0,1,3.394208090295227,1
312326,100,5,8080,0,73,8,1,1,7,0,2,3.3615157137831666,1
284762,64,5,4467,0,46,17,1,1,334,0,2,3.3852616579075474,1
555734,6,5,9714,0,52,9,5,1,1196,0,2,3.3818706326474155,1
729021,90,3,5356,0,78,17,2,1,1240,1,2,3.4855387159335973,1
702460,39,5,8669,1,53,16,0,0,1090,0,1,3.385996056623565,1
564314,35,4,5583,1,36,17,1,1,869,0,0,3.3955064151772705,1
504780,95,4,2819,1,40,16,1,1,92,1,0,3.681378591927347,1
848481,37,5,467,1,41,7,5,1,65,1,0,3.3370602665144635,1
382626,90,0,2259,0,94,6,1,1,1073,0,2,3.6307800388226856,1
647521,86,0,8446,0,69,14,1,1,4,0,2,3.412540589884804,1
666141,8,3,8762,1,84,14,5,1,110,1,0,3.316216393302685,1
515081,34,5,8150,1,41,18,2,1,83,1,0,3.9654652314475745,1
642031,19,5,570,1,83,5,2,1,1215,0,0,3.5887377092874333,1
196477,51,2,8523,1,45,19,3,1,914,0,0,3.638642997659082,1
663492,100,4,1039,1,63,17,4,1,624,0,0,3.4504155302516324,1
886103,82,0,6372,0,41,18,1,1,926,1,2,3.8997153509835054,1
545693,3,4,364,1,81,3,1,1,1004,0,0,3.8852292358041014,1
160890,67,4,8307,0,95,20,0,0,885,0,1,4.46558959042149,1
969288,27,5,872,0,71,16,1,1,962,1,2,3.429365684396432,1
965036,97,0,3142,1,41,17,2,1,798,0,0,3.672858217502618,1
614968,46,5,1512,0,36,5,0,0,49,0,1,3.529795997153358,1
664296,90,5,8862,0,32,15,4,1,712,1,2,3.5822305109204704,1
747546,29,1,9896,0,41,15,1,1,109,0,2,3.5281246140471003,1
828493,11,0,9594,1,108,9,5,1,345,1,0,4.022877436113261,1
943390,33,4,9920,1,54,5,1,1,1213,0,0,3.327014395883334,1
776936,92,2,7229,0,109,6,0,0,1203,0,1,3.9770660785520153,1
871674,3,1,2117,1,48,6,1,1,1227,0,0,3.325330062731686,1
271668,92,2,9529,1,65,15,1,1,46,1,0,3.42611121098719,1
989224,76,5,886,0,70,16,1,1,974,1,2,3.4567105473773867,1
797397,33,0,775,1,90,14,5,1,765,1,0,3.3159471098090663,1
304810,19,3,8682,1,65,17,3,1,1216,1,0,3.4093412967967636,1
491620,6,5,8054,0,90,6,0,0,1068,0,1,3.529288820433097,1
270688,19,5,9716,0,76,18,4,1,749,0,2,3.857142195841532,1
138449,13,5,8279,0,85,14,2,1,39,1,2,3.4471229883736454,1
686920,73,5,1205,1,46,4,1,1,1104,0,0,3.5428482453615144,1
569105,90,4,493,1,88,13,2,1,1211,0,0,3.4106010557438595,1
767016,9,5,8698,1,30,8,5,1,733,0,0,3.390280543286111,1
830382,90,1,2192,1,63,16,5,1,1122,1,0,3.3679673347838737,1
277855,20,2,713,0,85,15,1,1,187,1,2,3.342350846166324,1
709012,47,5,7261,1,49,18,3,1,561,0,0,3.3558275528270585,1
662994,85,5,319,0,44,9,1,1,1201,1,2,3.3902211943555267,1
516685,89,0,873,1,86,6,1,1,34,0,0,3.708145754581803,1
931304,4,4,9496,0,78,6,2,1,1200,0,2,3.332276530342939,1
754132,16,0,3497,1,90,17,3,1,1070,0,0,3.762378104661886,1
896380,11,5,9925,0,61,13,0,0,1134,1,1,3.3324382886390715,1
480762,32,0,7884,0,83,17,0,0,1086,0,1,3.711123238145916,1
673960,92,0,490,0,41,6,2,1,187,0,2,3.4529408852959804,1
162724,74,0,1406,0,35,6,0,0,1237,1,1,3.5700582084238164,1
391685,74,2,284,0,79,18,2,1,1045,0,2,3.7381109988628594,1
696069,8,0,1021,1,101,7,1,1,1072,1,0,3.932465978916524,1
112295,83,5,3965,1,33,16,5,1,774,0,0,3.565517879167219,1
273223,100,0,9966,1,53,11,5,1,77,1,0,3.498555168641745,1
376563,92,2,7166,1,107,9,5,1,75,0,0,3.7075758005292183,1
166552,98,5,9920,0,89,7,1,1,256,1,2,3.6964706025838696,1
590530,10,2,8616,1,81,15,0,0,46,1,1,3.4009772943782837,1
800176,54,0,9616,1,97,6,0,0,432,0,1,3.4665672477118585,1
967047,29,3,2381,1,48,17,0,0,1207,1,1,3.4545412603132997,1
667902,98,4,9610,1,90,7,1,1,397,0,0,3.3906572347632657,1
295721,5,2,9240,1,42,15,0,0,340,1,1,3.3319338038397985,1
675474,85,5,503,0,82,15,4,1,1181,0,2,3.64407814317842,1
734375,92,0,2738,0,83,6,4,1,1244,1,2,3.3731145586173623,1
958930,16,1,652,0,94,9,0,0,71,0,1,3.3782502311845928,1
939130,93,0,1857,0,37,6,1,1,323,1,2,3.4215001531518694,1
212897,10,2,9937,0,91,15,2,1,526,0,2,3.378455088494007,1
701374,68,5,1119,0,86,12,5,1,17,1,2,3.3355914032553655,1
229587,89,5,9311,0,49,15,1,1,1195,0,2,3.723208101697136,1
933174,98,5,11,0,87,9,3,1,4,1,2,3.6176490115242506,1
497120,23,5,1430,1,80,15,4,1,1240,0,0,3.466660602525442,1
832756,16,1,9895,1,41,15,5,1,911,1,0,3.4528763407548406,1
202735,39,5,9130,1,94,14,0,0,10,1,1,3.7318465629053406,1
395541,65,0,2563,0,97,14,5,1,1004,0,2,3.469076505055949,1
126291,0,0,988,1,46,9,1,1,166,0,0,3.334148315378587,1
973335,1,0,242,1,58,6,4,1,145,1,0,3.4025183691837237,1
676549,86,0,6029,1,102,10,1,1,926,0,0,3.41432277069621,1
706659,52,5,8372,1,39,16,0,0,1202,1,1,3.701439489488948,1
825044,75,3,7242,1,32,16,0,0,220,1,1,3.4219720303298495,1
772208,13,5,2507,1,31,16,2,1,928,0,0,3.6955992616378786,1
397254,17,1,607,1,93,13,1,1,247,0,0,3.3843732467686296,1
867828,23,5,3052,1,95,7,3,1,4,0,0,3.3394963566570888,1
874959,28,2,2904,0,77,18,0,0,152,1,1,3.5391520139320196,1
275431,2,5,614,1,47,12,4,1,1216,1,0,3.4084335729571484,1
780683,38,2,220,0,28,6,0,0,1226,0,1,3.5922763797290123,1
608212,98,0,5097,1,42,14,2,1,22,0,0,3.404032250433633,1
330908,4,3,4900,1,45,17,5,1,429,0,0,3.372965405973307,1
741106,29,2,1374,1,76,18,2,1,73,0,0,3.651341162618705,1
246641,8,0,7653,1,118,11,1,1,943,1,0,4.335453639891995,1
280248,80,5,6382,0,57,17,4,1,250,0,2,3.3174352925075183,1
283155,55,0,9712,0,94,11,1,1,211,1,2,3.3665897454826004,1
757519,12,5,5635,0,102,5,5,1,669,1,2,3.6953932885807443,1
911641,95,5,4268,1,37,6,0,0,92,0,1,3.4426461826469406,1
485603,83,1,6558,1,105,12,1,1,957,0,0,3.436383145870022,1
696500,0,5,347,0,71,9,5,1,1171,1,2,3.414406617763444,1
249791,7,0,436,0,43,12,4,1,1235,1,2,3.4651391779099634,1
196596,13,5,5767,0,104,6,1,1,443,0,2,3.6607915877222204,1
950843,6,5,650,0,82,16,0,0,653,0,1,3.682492318519474,1
541331,0,4,8090,1,108,15,0,0,431,1,1,4.109948059499717,1
863689,69,5,7299,0,33,15,5,1,371,0,2,3.383809671123818,1
431898,6,0,9723,1,40,11,5,1,1108,1,0,3.5197608798119027,1
463186,37,1,848,1,36,16,5,1,1063,0,0,3.6013102192894073,1
548235,68,5,8714,0,33,17,0,0,117,0,1,4.065565967612612,1
792844,90,5,9801,1,78,5,0,0,195,0,1,3.5666626274977897,1
260332,35,0,262,0,38,15,5,1,975,1,2,3.580747747876507,1
397035,81,4,244,0,90,14,1,1,910,1,2,3.381792682652432,1
470942,7,0,501,0,91,5,2,1,46,1,2,3.9139490131828154,1
714066,0,5,9348,0,51,7,4,1,1180,1,2,3.38387761217368,1
384253,2,0,9987,1,53,14,2,1,279,1,0,3.399190806133894,1
593986,70,5,6334,0,96,6,1,1,1244,0,2,3.59496005748172,1
527209,94,0,1143,1,80,15,5,1,261,1,0,3.5829327914882225,1
525671,100,1,9728,1,70,14,5,1,231,0,0,3.3491127392019284,1
162438,43,0,9364,1,98,16,5,1,927,1,0,3.9656848853074305,1
977248,71,2,8179,0,42,17,1,1,424,1,2,3.3324909203569955,1
760768,99,0,7203,0,88,7,4,1,72,0,2,3.401269686500584,1
706147,85,0,466,1,43,6,2,1,1061,0,0,3.316723991289312,1
173958,2,0,4852,1,71,16,1,1,1009,1,0,3.4869794104163065,1
497350,59,5,1421,0,71,4,4,1,22,1,2,3.3316147184994223,1
905319,0,0,8248,1,81,16,2,1,1094,1,0,3.767749190068666,1
696009,85,0,5834,1,98,14,5,1,574,1,0,3.4277761284005903,1
206604,13,2,9208,0,61,20,4,1,928,1,2,4.122241039743057,1
321709,69,5,8223,1,94,6,5,1,1182,0,0,3.591338232828675,1
729985,83,4,206,1,61,17,5,1,749,0,0,3.5045548815005763,1
650110,43,2,1324,1,102,14,0,0,1042,0,1,3.4397013504495026,1
103545,97,1,397,0,58,14,5,1,1130,1,2,3.3798613720907866,1
278560,89,5,8978,1,88,10,5,1,175,0,0,3.330175462656165,1
671511,6,0,9337,1,72,5,3,1,91,1,0,3.4569427856326036,1
879926,96,0,1109,1,51,13,5,1,1116,0,0,3.371867244542006,1
320571,4,0,5186,0,89,6,3,1,94,1,2,3.3222519327151985,1
615921,10,5,8083,1,42,7,0,0,46,0,1,3.3585416490403084,1
346154,10,4,6997,0,38,16,4,1,1109,0,2,3.4581438958303576,1
456562,59,1,6630,1,90,18,0,0,583,1,1,3.580226115984404,1
927635,99,5,3760,1,30,6,3,1,88,1,0,3.5885226858592985,1
851535,9,0,5684,1,34,15,1,1,1171,1,0,3.749887203023308,1
221035,87,4,1070,1,60,17,5,1,354,1,0,3.485199514863668,1
731159,79,2,3412,1,43,18,0,0,372,0,1,3.4910672380931995,1
185676,66,1,1250,1,84,16,2,1,1176,1,0,3.4111992030281155,1
787253,7,0,678,1,74,11,1,1,52,1,0,3.3347721997012183,1
573527,2,4,2726,1,93,14,3,1,135,0,0,3.3710259891379137,1
