user_id,retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days,bot_label,cluster,is_anomaly
473858,61,2,514,0,63,18,2,1,78,0,-1,1
907312,96,1,2068,0,57,15,0,0,439,0,-1,1
683038,10,3,5553,0,34,12,4,1,18,0,-1,1
674017,59,3,3211,1,32,17,5,1,1031,1,-1,1
318941,5,5,9511,0,86,17,0,0,1004,1,-1,1
219023,28,2,5975,1,95,5,0,0,65,1,-1,1
439814,74,0,9744,0,87,8,0,0,1141,0,-1,1
283685,2,4,5230,0,51,18,5,1,858,0,-1,1
392868,88,5,8457,0,57,16,0,0,70,1,-1,1
302338,53,3,8623,1,40,17,5,1,729,0,-1,1
502267,72,2,8992,0,78,17,2,1,139,0,-1,1
331364,99,3,2441,0,69,16,2,1,1196,1,-1,1
405425,59,2,458,1,47,16,1,1,458,0,-1,1
777852,15,3,7256,0,70,18,2,1,937,1,-1,1
203767,52,2,1556,1,89,14,0,0,718,0,-1,1
779517,60,5,1145,0,74,13,0,0,670,0,-1,1
899079,33,3,9532,0,36,7,0,0,1079,1,-1,1
218691,97,4,191,1,82,12,5,1,878,1,-1,1
777342,78,0,7966,0,103,5,5,1,1022,1,-1,1
713352,62,4,6782,0,44,16,0,0,896,1,-1,1
589202,32,3,9495,0,100,12,1,1,665,1,-1,1
875367,2,0,7393,1,78,13,0,0,792,0,-1,1
941571,74,5,3322,0,69,16,2,1,464,1,-1,1
525387,56,0,8692,1,99,10,5,1,368,0,-1,1
378423,77,0,8157,1,92,14,4,1,996,1,-1,1
943143,46,2,2310,1,85,18,0,0,641,1,-1,1
487409,47,0,3399,0,61,17,3,1,414,1,-1,1
611587,13,1,6220,0,51,16,5,1,17,1,-1,1
323263,24,0,1416,0,75,16,4,1,209,1,-1,1
401999,99,2,7526,0,56,15,0,0,631,1,-1,1
389370,75,5,383,1,96,14,1,1,282,1,-1,1
818892,66,1,744,0,29,12,1,1,43,0,-1,1
512178,92,1,1847,1,28,12,0,0,1013,0,-1,1
781400,89,0,4041,0,95,6,0,0,995,1,-1,1
768212,5,5,5225,1,101,6,2,1,613,1,-1,1
420088,95,2,5322,1,41,16,0,0,159,0,-1,1
146331,1,3,2129,1,78,14,0,0,686,0,-1,1
841223,1,2,1918,0,88,14,5,1,1191,1,-1,1
967072,30,1,5347,0,70,17,4,1,1010,1,-1,1
418065,92,3,3792,0,97,12,3,1,50,1,-1,1
802103,16,5,9287,0,75,7,0,0,260,1,-1,1
469179,100,5,9849,1,45,11,5,1,494,1,-1,1
545301,26,5,8133,0,91,5,0,0,363,0,-1,1
334426,79,4,8509,1,52,18,5,1,767,1,-1,1
432978,90,4,6564,0,72,18,0,0,692,1,-1,1
795525,44,1,9053,0,57,16,2,1,74,1,-1,1
373429,38,3,8281,0,91,16,2,1,1182,1,-1,1
922475,71,1,5685,1,84,17,1,1,134,0,-1,1
629127,6,0,1956,0,56,4,5,1,462,0,-1,1
332062,34,5,7,1,38,10,0,0,1245,1,-1,1
138097,6,0,7336,1,74,16,4,1,124,1,-1,1
151586,72,1,334,0,75,4,3,1,628,1,-1,1
165521,1,3,4020,1,91,14,3,1,4,1,-1,1
507997,46,2,108,1,87,14,3,1,286,0,-1,1
728041,6,2,6660,0,81,16,3,1,373,1,-1,1
612584,43,4,1,1,37,5,5,1,179,0,-1,1
629715,57,5,5348,1,71,16,0,0,41,1,-1,1
133097,90,5,2696,1,86,14,0,0,417,0,-1,1
729835,30,0,2045,0,80,16,3,1,125,0,-1,1
660950,3,2,8471,1,54,15,0,0,599,1,-1,1
289530,32,5,3659,1,66,16,4,1,276,0,-1,1
792300,1,4,2767,0,61,16,1,1,740,1,-1,1
291846,32,5,8845,0,50,16,2,1,1022,0,-1,1
651453,0,4,606,1,32,11,0,0,826,1,-1,1
387039,86,1,4672,1,33,6,5,1,914,0,-1,1
618622,59,1,8075,0,102,14,2,1,284,0,-1,1
979510,81,4,1722,1,81,18,3,1,892,1,-1,1
548408,67,2,9832,0,42,19,1,1,973,0,-1,1
487020,0,4,4466,1,36,14,0,0,798,0,-1,1
217055,10,1,5487,0,62,15,0,0,526,1,-1,1
406797,74,2,4776,0,71,18,3,1,7,1,-1,1
563015,4,5,469,1,39,4,3,1,513,0,-1,1
923903,57,1,4517,0,87,15,5,1,66,0,-1,1
404067,9,3,7299,0,31,13,0,0,1017,1,-1,1
960063,100,5,9726,0,48,6,5,1,194,1,-1,1
713148,62,0,5593,1,93,12,1,1,196,0,-1,1
420153,17,4,1368,1,80,14,0,0,494,0,-1,1
136349,5,0,5727,0,72,14,0,0,1243,1,-1,1
196381,24,0,3568,1,42,16,1,1,132,0,-1,1
263616,87,0,3164,0,85,16,4,1,1117,0,-1,1
219135,57,5,4691,0,91,11,0,0,702,1,-1,1
481527,54,1,7749,1,56,19,2,1,785,0,-1,1
778285,19,3,5343,1,74,17,4,1,1169,1,-1,1
164032,81,3,3548,0,36,14,1,1,1032,1,-1,1
474127,24,0,8974,0,39,11,0,0,1224,0,-1,1
248761,0,3,5238,0,74,15,5,1,31,0,-1,1
972909,1,3,3134,1,66,15,0,0,533,1,-1,1
495156,9,2,60,0,40,13,0,0,503,0,-1,1
109197,94,2,1917,1,39,7,0,0,383,1,-1,1
953888,7,4,8718,1,76,13,4,1,1182,1,-1,1
372928,74,2,7946,0,31,8,0,0,827,1,-1,1
453528,77,5,6278,0,50,15,0,0,847,0,-1,1
516571,43,5,8354,1,35,14,0,0,100,1,-1,1
386332,7,0,5448,0,104,11,3,1,732,1,-1,1
415252,15,2,9956,0,48,15,0,0,768,1,-1,1
680827,0,1,5145,1,67,17,4,1,418,1,-1,1
575637,29,3,5645,0,97,5,1,1,217,1,-1,1
506469,91,4,286,1,90,11,0,0,85,0,-1,1
650817,3,1,2548,1,96,14,1,1,664,0,-1,1
184028,96,4,2600,1,37,12,0,0,914,0,-1,1
850981,77,0,3414,1,36,12,0,0,36,0,-1,1
299946,82,1,8446,0,33,14,5,1,272,1,-1,1
852053,18,0,3198,1,36,17,5,1,285,1,-1,1
876852,55,0,5934,0,98,9,5,1,1094,1,-1,1
116649,15,0,1296,1,59,16,4,1,214,1,-1,1
704348,55,4,2466,1,37,16,2,1,1081,1,-1,1
879250,46,3,9246,0,49,19,1,1,983,0,-1,1
794276,82,3,534,1,39,17,2,1,1224,1,-1,1
750028,11,2,1942,1,113,8,5,1,1057,1,-1,1
791223,36,3,707,1,89,15,0,0,373,0,-1,1
548878,8,4,1266,0,66,17,2,1,752,0,-1,1
936938,64,2,8332,0,50,18,2,1,1147,1,-1,1
808303,36,0,6342,0,43,18,0,0,176,1,-1,1
669639,14,0,6184,1,39,7,0,0,7,0,-1,1
521016,52,5,980,0,105,17,0,0,681,0,-1,1
343260,69,5,8805,0,77,17,5,1,1098,1,-1,1
812425,71,5,9510,1,102,11,3,1,273,1,-1,1
518265,6,2,6055,0,42,4,3,1,1077,0,-1,1
693879,49,0,6288,0,65,17,0,0,95,0,-1,1
273445,98,4,4114,1,39,15,0,0,239,1,-1,1
615543,9,5,5190,1,32,11,2,1,12,1,-1,1
296848,6,4,6923,0,33,15,0,0,1157,0,-1,1
366690,9,5,2204,0,47,14,0,0,147,1,-1,1
552463,86,5,5925,1,32,14,2,1,1053,1,-1,1
775230,77,4,9734,1,82,15,1,1,23,1,-1,1
359672,34,3,90,1,47,16,5,1,1190,0,-1,1
846676,100,1,9937,0,44,3,1,1,9,0,-1,1
116196,21,0,281,1,102,4,5,1,9,1,-1,1
583822,67,0,2072,0,97,15,1,1,391,1,-1,1
125136,34,3,360,0,74,16,1,1,1142,1,-1,1
574054,74,3,6669,1,99,9,2,1,126,1,-1,1
128759,57,0,5423,0,94,6,0,0,405,0,-1,1
465722,41,3,7965,1,70,17,0,0,415,0,-1,1
587454,67,4,6285,1,44,17,5,1,837,0,-1,1
381689,33,5,10000,1,75,9,0,0,18,1,-1,1
904787,12,0,1114,0,59,12,0,0,347,0,-1,1
477583,96,1,9359,0,83,11,0,0,165,1,-1,1
777592,90,2,8202,0,91,6,1,1,1243,0,-1,1
695520,95,4,9669,1,34,7,0,0,890,1,-1,1
818505,32,0,8076,1,52,17,1,1,306,0,-1,1
914600,54,0,548,1,61,15,5,1,1109,0,-1,1
599303,32,3,3880,0,44,15,0,0,63,0,-1,1
417089,13,5,8346,1,67,17,2,1,1235,1,-1,1
908088,81,0,6857,1,95,14,2,1,1001,1,-1,1
210819,37,0,8119,1,94,8,2,1,952,0,-1,1
499278,83,0,5863,0,39,19,2,1,409,0,-1,1
478164,73,3,8533,0,56,18,1,1,1103,1,-1,1
659976,83,0,9654,1,96,5,2,1,428,0,-1,1
995519,3,5,8299,0,55,16,4,1,485,0,-1,1
603124,7,4,1589,0,61,16,5,1,105,1,-1,1
839555,39,1,1519,1,35,11,0,0,1152,1,-1,1
555621,0,0,7249,1,59,14,1,1,638,1,-1,1
641752,93,4,956,1,99,7,0,0,520,0,-1,1
557136,86,5,2152,1,95,7,2,1,238,1,-1,1
961523,2,0,9282,1,48,5,1,1,1099,1,-1,1
645266,24,0,70,1,40,11,0,0,217,1,-1,1
608260,97,5,4237,1,41,15,4,1,939,1,-1,1
493335,5,1,8277,1,66,19,1,1,742,1,-1,1
253477,5,5,9030,1,67,14,2,1,1207,1,-1,1
412378,64,5,1022,0,91,6,0,0,769,1,-1,1
663629,71,1,1044,0,33,15,4,1,833,1,-1,1
189287,74,0,9568,1,81,15,0,0,713,1,-1,1
421506,43,0,266,1,39,7,0,0,1134,0,-1,1
740511,67,5,1852,1,49,17,0,0,731,0,-1,1
312326,100,5,8080,0,73,8,1,1,7,0,-1,1
627727,69,4,8477,0,44,16,1,1,858,1,-1,1
624933,92,2,3093,1,87,6,5,1,57,1,-1,1
316054,67,1,9747,0,93,6,2,1,850,0,-1,1
729021,90,3,5356,0,78,17,2,1,1240,1,-1,1
564314,35,4,5583,1,36,17,1,1,869,0,-1,1
618963,72,3,8698,0,86,16,1,1,474,1,-1,1
404119,71,3,4154,0,94,5,0,0,472,0,-1,1
126228,12,4,3236,0,77,16,2,1,210,1,-1,1
150395,28,3,1068,1,77,15,0,0,1216,0,-1,1
504780,95,4,2819,1,40,16,1,1,92,1,-1,1
768560,46,0,1663,0,63,16,0,0,516,0,-1,1
660017,28,0,9506,0,61,14,0,0,433,0,-1,1
515081,34,5,8150,1,41,18,2,1,83,1,-1,1
642031,19,5,570,1,83,5,2,1,1215,0,-1,1
965741,51,5,2480,1,35,13,0,0,653,1,-1,1
196477,51,2,8523,1,45,19,3,1,914,0,-1,1
663492,100,4,1039,1,63,17,4,1,624,0,-1,1
131067,7,0,5291,1,53,15,0,0,730,0,-1,1
753763,31,5,2928,0,41,15,0,0,153,0,-1,1
886103,82,0,6372,0,41,18,1,1,926,1,-1,1
570048,15,5,897,0,55,14,0,0,445,0,-1,1
812971,45,0,7322,0,93,10,0,0,1198,0,-1,1
385922,23,0,7428,1,51,14,0,0,949,0,-1,1
566786,97,2,1047,1,40,14,5,1,451,1,-1,1
545693,3,4,364,1,81,3,1,1,1004,0,-1,1
160890,67,4,8307,0,95,20,0,0,885,0,-1,1
565655,20,3,4899,1,99,15,3,1,662,0,-1,1
965036,97,0,3142,1,41,17,2,1,798,0,-1,1
522578,91,5,3695,0,27,11,0,0,780,1,-1,1
614968,46,5,1512,0,36,5,0,0,49,0,-1,1
664296,90,5,8862,0,32,15,4,1,712,1,-1,1
747546,29,1,9896,0,41,15,1,1,109,0,-1,1
828493,11,0,9594,1,108,9,5,1,345,1,-1,1
776936,92,2,7229,0,109,6,0,0,1203,0,-1,1
280251,30,1,6728,1,39,14,0,0,1073,1,-1,1
271668,92,2,9529,1,65,15,1,1,46,1,-1,1
766800,12,3,9472,1,50,14,0,0,1030,0,-1,1
304810,19,3,8682,1,65,17,3,1,1216,1,-1,1
596557,33,5,4595,1,100,12,0,0,349,0,-1,1
594239,98,0,5105,0,74,15,0,0,1002,0,-1,1
172036,22,0,7603,1,60,15,0,0,1055,0,-1,1
502323,82,3,9028,1,94,6,0,0,464,1,-1,1
491620,6,5,8054,0,90,6,0,0,1068,0,-1,1
324970,39,2,2866,1,61,17,3,1,1227,0,-1,1
270688,19,5,9716,0,76,18,4,1,749,0,-1,1
377829,12,1,1726,0,55,16,4,1,589,1,-1,1
138449,13,5,8279,0,85,14,2,1,39,1,-1,1
686920,73,5,1205,1,46,4,1,1,1104,0,-1,1
569105,90,4,493,1,88,13,2,1,1211,0,-1,1
533539,16,4,2127,0,88,16,4,1,653,0,-1,1
920257,27,3,9590,0,89,10,0,0,413,1,-1,1
863755,37,3,8238,0,66,16,0,0,313,0,-1,1
596925,11,1,5008,1,82,14,0,0,751,0,-1,1
277855,20,2,713,0,85,15,1,1,187,1,-1,1
709012,47,5,7261,1,49,18,3,1,561,0,-1,1
690745,40,3,8726,1,93,12,3,1,1138,0,-1,1
679804,55,0,7367,0,92,15,3,1,199,0,-1,1
754132,16,0,3497,1,90,17,3,1,1070,0,-1,1
480762,32,0,7884,0,83,17,0,0,1086,0,-1,1
596720,66,0,2709,1,41,13,0,0,1178,0,-1,1
264170,25,4,8093,0,102,8,3,1,85,0,-1,1
193764,20,3,9921,0,87,13,0,0,173,1,-1,1
215791,58,0,6028,1,86,12,0,0,1229,0,-1,1
524535,65,0,1127,0,59,15,0,0,129,1,-1,1
391685,74,2,284,0,79,18,2,1,1045,0,-1,1
644720,74,3,1730,1,97,6,0,0,676,1,-1,1
696069,8,0,1021,1,101,7,1,1,1072,1,-1,1
897414,47,3,3256,0,96,12,1,1,1194,0,-1,1
605699,68,0,8524,0,66,16,5,1,805,0,-1,1
112295,83,5,3965,1,33,16,5,1,774,0,-1,1
516610,42,3,3557,0,53,16,1,1,719,0,-1,1
846777,3,1,1798,0,81,16,4,1,516,1,-1,1
376563,92,2,7166,1,107,9,5,1,75,0,-1,1
166552,98,5,9920,0,89,7,1,1,256,1,-1,1
590530,10,2,8616,1,81,15,0,0,46,1,-1,1
602063,6,4,8483,0,94,12,0,0,229,1,-1,1
527542,6,2,209,1,39,12,2,1,372,1,-1,1
800176,54,0,9616,1,97,6,0,0,432,0,-1,1
962261,27,3,8063,1,91,15,5,1,775,1,-1,1
230368,66,4,9930,1,41,14,1,1,187,1,-1,1
967047,29,3,2381,1,48,17,0,0,1207,1,-1,1
667902,98,4,9610,1,90,7,1,1,397,0,-1,1
295721,5,2,9240,1,42,15,0,0,340,1,-1,1
742341,48,0,1242,1,55,16,0,0,381,0,-1,1
675474,85,5,503,0,82,15,4,1,1181,0,-1,1
815337,84,1,5135,1,49,16,3,1,960,1,-1,1
717452,86,5,763,0,40,14,0,0,664,1,-1,1
903934,85,0,983,1,59,14,0,0,1137,1,-1,1
318109,96,3,1187,1,83,14,0,0,238,0,-1,1
393565,95,2,144,1,88,7,0,0,511,1,-1,1
546204,20,3,9596,0,96,11,0,0,330,0,-1,1
229587,89,5,9311,0,49,15,1,1,1195,0,-1,1
759483,0,0,3741,1,53,13,0,0,1221,1,-1,1
497120,23,5,1430,1,80,15,4,1,1240,0,-1,1
202735,39,5,9130,1,94,14,0,0,10,1,-1,1
626186,9,0,2808,1,85,6,0,0,523,0,-1,1
990093,44,0,8184,0,89,6,0,0,312,0,-1,1
253127,12,0,2163,0,37,10,0,0,1159,1,-1,1
706659,52,5,8372,1,39,16,0,0,1202,1,-1,1
353248,7,2,6578,1,102,10,1,1,786,1,-1,1
825044,75,3,7242,1,32,16,0,0,220,1,-1,1
772208,13,5,2507,1,31,16,2,1,928,0,-1,1
756059,89,3,8988,1,39,7,0,0,69,0,-1,1
807784,88,2,1621,1,41,15,5,1,488,1,-1,1
839225,34,4,197,0,73,15,0,0,1108,1,-1,1
867828,23,5,3052,1,95,7,3,1,4,0,-1,1
874959,28,2,2904,0,77,18,0,0,152,1,-1,1
275431,2,5,614,1,47,12,4,1,1216,1,-1,1
780683,38,2,220,0,28,6,0,0,1226,0,-1,1
629720,19,5,5333,0,42,14,5,1,472,0,-1,1
371807,61,3,8671,0,62,16,1,1,42,1,-1,1
105046,55,0,1798,0,88,15,3,1,1037,1,-1,1
330908,4,3,4900,1,45,17,5,1,429,0,-1,1
741106,29,2,1374,1,76,18,2,1,73,0,-1,1
378129,73,3,830,0,60,14,5,1,1177,1,-1,1
246641,8,0,7653,1,118,11,1,1,943,1,-1,1
578818,65,1,2394,1,64,17,2,1,593,1,-1,1
196247,16,2,6153,0,76,17,4,1,927,1,-1,1
371648,66,2,9598,1,51,15,5,1,1029,1,-1,1
344507,100,4,2689,1,94,11,0,0,1049,0,-1,1
911641,95,5,4268,1,37,6,0,0,92,0,-1,1
485603,83,1,6558,1,105,12,1,1,957,0,-1,1
196596,13,5,5767,0,104,6,1,1,443,0,-1,1
950843,6,5,650,0,82,16,0,0,653,0,-1,1
541331,0,4,8090,1,108,15,0,0,431,1,-1,1
340672,56,5,640,0,61,15,0,0,1055,1,-1,1
455647,84,2,8622,1,85,16,2,1,730,1,-1,1
548235,68,5,8714,0,33,17,0,0,117,0,-1,1
792844,90,5,9801,1,78,5,0,0,195,0,-1,1
260332,35,0,262,0,38,15,5,1,975,1,-1,1
327991,33,5,1861,0,46,13,0,0,1027,0,-1,1
419162,39,0,5512,0,76,16,1,1,889,1,-1,1
470942,7,0,501,0,91,5,2,1,46,1,-1,1
574351,41,2,6435,1,33,14,0,0,490,1,-1,1
956447,70,0,4015,0,61,17,3,1,533,0,-1,1
593986,70,5,6334,0,96,6,1,1,1244,0,-1,1
381624,39,1,9,0,55,3,0,0,717,0,-1,1
162438,43,0,9364,1,98,16,5,1,927,1,-1,1
977248,71,2,8179,0,42,17,1,1,424,1,-1,1
979093,19,5,4414,0,34,14,5,1,537,1,-1,1
613021,59,4,4911,0,97,8,3,1,201,0,-1,1
690776,47,0,2,0,59,14,5,1,172,1,-1,1
295468,23,2,3322,1,80,17,1,1,277,0,-1,1
718579,62,0,6129,1,91,13,0,0,1188,1,-1,1
710866,85,0,6739,1,34,5,2,1,908,0,-1,1
530560,52,1,1162,1,80,15,0,0,494,1,-1,1
173958,2,0,4852,1,71,16,1,1,1009,1,-1,1
497350,59,5,1421,0,71,4,4,1,22,1,-1,1
696009,85,0,5834,1,98,14,5,1,574,1,-1,1
206604,13,2,9208,0,61,20,4,1,928,1,-1,1
783119,20,3,8204,0,79,14,5,1,1245,0,-1,1
729985,83,4,206,1,61,17,5,1,749,0,-1,1
650110,43,2,1324,1,102,14,0,0,1042,0,-1,1
210444,62,5,4118,1,95,15,0,0,374,1,-1,1
103545,97,1,397,0,58,14,5,1,1130,1,-1,1
221586,27,0,9516,1,65,16,4,1,332,1,-1,1
979843,14,0,8667,0,68,15,0,0,389,1,-1,1
516781,2,3,5352,1,72,5,0,0,1128,1,-1,1
716713,78,4,9166,0,90,12,3,1,16,1,-1,1
640950,85,2,7960,0,93,14,2,1,1013,1,-1,1
456562,59,1,6630,1,90,18,0,0,583,1,-1,1
988170,38,5,2850,1,86,12,0,0,1037,0,-1,1
710369,10,4,8514,0,94,12,1,1,239,1,-1,1
342446,100,2,1763,0,46,16,2,1,805,0,-1,1
167591,24,2,7351,0,95,16,2,1,604,1,-1,1
927635,99,5,3760,1,30,6,3,1,88,1,-1,1
530527,91,0,3061,1,74,16,3,1,614,1,-1,1
535098,57,3,5867,0,55,17,5,1,218,1,-1,1
851535,9,0,5684,1,34,15,1,1,1171,1,-1,1
221035,87,4,1070,1,60,17,5,1,354,1,-1,1
731159,79,2,3412,1,43,18,0,0,372,0,-1,1
185676,66,1,1250,1,84,16,2,1,1176,1,-1,1
230175,1,5,1164,0,58,14,0,0,492,1,-1,1
355630,52,1,4984,1,94,15,1,1,1026,0,-1,1
442207,96,1,1333,1,71,18,4,1,479,0,-1,1
452088,2,5,198,1,51,18,0,0,541,0,-1,1
797232,94,3,7420,0,83,7,0,0,760,1,-1,1
165990,93,5,5138,0,28,5,1,1,469,0,-1,1
133702,93,5,6609,1,49,19,0,0,1213,0,-1,1
138332,98,0,1047,0,74,14,0,0,638,0,-1,1
401492,21,5,319,1,71,16,0,0,866,0,-1,1
361539,96,1,9922,1,70,19,3,1,169,1,-1,1
881219,78,0,739,1,78,17,5,1,1128,0,-1,1
915975,15,0,6333,1,73,15,5,1,1131,1,-1,1
945001,21,4,1552,1,55,16,4,1,66,0,-1,1
633086,72,0,1026,0,68,12,0,0,1232,1,-1,1
142666,37,4,3438,1,56,18,2,1,332,1,-1,1
486522,85,5,2543,1,69,17,0,0,1013,1,-1,1
733593,4,1,8952,1,75,16,0,0,405,1,-1,1
503085,76,5,9144,0,91,12,5,1,390,1,-1,1
584531,44,0,9864,1,93,13,5,1,675,1,-1,1
733421,2,0,6626,0,50,16,5,1,1055,0,-1,1
711676,14,4,8358,1,90,16,0,0,130,1,-1,1
768745,76,1,2236,0,38,14,0,0,981,0,-1,1
331670,96,5,3823,0,101,11,0,0,857,0,-1,1
664397,5,4,586,1,52,16,0,0,617,0,-1,1
386668,17,5,8373,0,63,15,0,0,246,0,-1,1
908205,74,0,2048,0,83,16,0,0,1075,1,-1,1
717356,95,1,6135,1,96,7,0,0,8,1,-1,1
792100,22,1,8129,1,61,16,0,0,363,0,-1,1
583790,40,0,6051,0,42,15,0,0,1184,1,-1,1
410312,66,2,5375,0,70,17,2,1,89,0,-1,1
348703,36,2,3692,1,88,6,0,0,1205,0,-1,1
402422,4,5,7327,1,82,15,0,0,335,0,-1,1
671033,12,4,1203,1,96,10,0,0,555,1,-1,1
497456,34,1,7121,1,69,17,2,1,6,1,-1,1
677532,80,1,3562,1,102,7,0,0,299,0,-1,1
813174,89,2,6345,1,92,12,0,0,1215,1,-1,1
299506,47,5,6052,1,42,14,0,0,425,1,-1,1
563140,0,4,1248,0,38,15,0,0,125,1,-1,1
388815,98,2,7298,1,74,16,2,1,85,0,-1,1
844167,64,5,4173,1,42,16,4,1,10,0,-1,1
551241,0,5,4126,0,41,14,0,0,1234,1,-1,1
158715,72,5,7210,0,43,17,1,1,395,1,-1,1
519543,14,3,9573,1,37,15,0,0,1098,1,-1,1
810827,70,0,3846,0,99,13,5,1,349,0,-1,1
253187,64,3,5514,0,46,16,0,0,164,1,-1,1
524820,82,4,8112,0,94,17,1,1,448,0,-1,1
678162,87,5,8176,0,81,17,2,1,1143,1,-1,1
219251,53,5,5665,0,82,12,0,0,1174,1,-1,1
133740,28,4,1876,1,34,16,2,1,1215,0,-1,1
921516,89,0,5207,0,72,15,0,0,654,1,-1,1
165388,85,3,7078,0,56,15,0,0,883,1,-1,1
953260,53,0,8196,1,61,4,3,1,105,1,-1,1
433302,19,1,9850,0,110,10,1,1,221,0,-1,1
693213,44,2,9373,1,96,14,5,1,1036,0,-1,1
477061,60,5,9772,1,43,17,3,1,474,0,-1,1
565560,18,3,8586,0,45,15,0,0,396,0,-1,1
803147,14,0,8150,0,83,14,0,0,631,1,-1,1
635165,91,2,8950,0,44,15,0,0,237,0,-1,1
737394,22,3,4598,1,36,16,1,1,395,1,-1,1
674740,55,1,937,0,102,7,2,1,211,0,-1,1
446351,98,5,7404,0,85,6,0,0,781,1,-1,1
755826,29,4,5399,0,99,6,2,1,1130,0,-1,1
601852,59,2,8255,0,96,13,4,1,1088,0,-1,1
352772,82,5,1981,0,108,14,1,1,701,0,-1,1
920223,22,4,6439,0,34,17,5,1,116,1,-1,1
257499,82,5,1515,1,87,13,5,1,14,1,-1,1
613143,77,4,4544,0,102,6,4,1,1227,1,-1,1
814989,94,0,9792,1,73,15,4,1,190,1,-1,1
757015,12,3,6192,1,100,15,1,1,205,1,-1,1
672669,39,3,9836,1,36,13,0,0,201,0,-1,1
554678,0,1,7616,1,87,13,0,0,1175,1,-1,1
445051,58,5,1972,1,80,13,5,1,1232,0,-1,1
466314,25,0,227,1,31,10,0,0,151,1,-1,1
246772,43,0,418,0,49,14,5,1,477,1,-1,1
119899,30,0,2456,1,74,17,2,1,5,0,-1,1
299093,14,4,8736,0,65,17,4,1,630,0,-1,1
228152,0,3,8450,1,29,15,1,1,1220,0,-1,1
908498,13,4,8669,1,73,17,2,1,825,0,-1,1
292261,3,1,535,0,49,10,0,0,102,0,-1,1
754803,1,2,1521,1,33,13,3,1,32,0,-1,1
377229,52,2,6131,1,69,18,5,1,1170,0,-1,1
802878,12,0,8440,0,64,17,1,1,877,1,-1,1
126212,77,3,5744,0,77,14,0,0,8,0,-1,1
141248,16,3,574,0,99,12,0,0,569,1,-1,1
497087,53,5,769,0,105,6,2,1,1133,1,-1,1
974703,81,2,9184,1,81,13,0,0,1207,0,-1,1
635161,0,4,4036,1,88,7,0,0,1216,0,-1,1
664539,99,5,9431,1,39,12,0,0,117,1,-1,1
890679,49,5,8061,1,57,15,1,1,1141,0,-1,1
290392,58,0,3456,0,38,11,0,0,20,1,-1,1
625117,96,4,2159,1,44,16,3,1,16,1,-1,1
597213,92,0,9142,0,78,15,3,1,238,1,-1,1
270693,42,5,8160,0,73,17,1,1,311,0,-1,1
287332,99,4,8693,0,39,12,0,0,1051,1,-1,1
338170,56,0,1737,1,91,14,5,1,84,0,-1,1
436775,52,0,5710,0,102,11,5,1,321,1,-1,1
670335,44,0,9399,1,31,10,2,1,1157,0,-1,1
378125,64,3,6675,0,99,14,2,1,803,1,-1,1
180123,99,0,3479,0,35,4,4,1,91,1,-1,1
878707,90,3,1666,1,88,16,0,0,672,0,-1,1
885796,34,2,2955,0,103,6,3,1,1106,1,-1,1
591776,0,4,7892,1,58,19,1,1,1141,1,-1,1
328815,32,5,362,1,84,17,2,1,332,1,-1,1
947580,59,1,9595,0,66,15,0,0,736,1,-1,1
827436,0,0,8525,1,88,14,5,1,789,0,-1,1
271564,92,2,9065,1,58,14,4,1,22,1,-1,1
521482,74,0,5718,1,90,14,0,0,383,0,-1,1
371227,3,2,1763,1,35,12,0,0,337,1,-1,1
387198,52,5,89,1,77,5,0,0,1201,1,-1,1
234462,87,1,7250,1,113,11,3,1,1127,0,-1,1
125622,33,3,3297,0,90,16,0,0,316,0,-1,1
338088,53,2,1418,0,77,16,4,1,1227,1,-1,1
600091,97,0,957,0,46,15,4,1,49,1,-1,1
359965,77,1,7115,1,68,17,0,0,30,1,-1,1
931917,91,0,34,1,85,6,5,1,403,0,-1,1
107585,75,5,9222,1,99,13,5,1,281,0,-1,1
721475,2,1,1850,0,60,16,0,0,186,0,-1,1
834623,43,1,992,1,45,16,5,1,0,0,-1,1
646481,58,0,1289,0,43,15,0,0,1203,1,-1,1
678900,98,3,4197,0,96,12,2,1,27,1,-1,1
565912,39,2,7454,1,91,15,2,1,1153,0,-1,1
285108,49,5,5720,0,51,17,5,1,688,1,-1,1
803919,91,2,7914,1,48,5,0,0,336,0,-1,1
838729,68,5,5224,0,29,5,1,1,1165,1,-1,1
129191,94,1,4676,0,44,15,4,1,1167,0,-1,1
174447,97,1,2289,0,94,8,5,1,884,0,-1,1
712337,95,1,9140,0,59,17,1,1,429,1,-1,1
866634,34,1,1091,1,83,14,0,0,45,0,-1,1
483171,10,4,9073,1,87,15,3,1,575,1,-1,1
212490,32,3,188,0,37,17,3,1,533,0,-1,1
264008,81,2,9077,1,59,16,5,1,1074,1,-1,1
391695,23,1,5663,1,74,17,1,1,1165,1,-1,1
613715,5,0,849,1,62,16,0,0,1010,0,-1,1
573873,14,1,7859,1,89,16,0,0,189,1,-1,1
941290,55,5,6399,1,105,14,0,0,492,1,-1,1
253086,20,2,8749,0,66,16,4,1,33,0,-1,1
983856,59,5,6705,0,91,17,3,1,709,1,-1,1
469444,38,1,8295,0,32,5,0,0,1205,0,-1,1
295476,88,4,6515,0,90,6,0,0,944,1,-1,1
990438,59,3,7128,0,44,18,4,1,917,1,-1,1
